"Nom de l’activité";"Spécialité";"Description";"Nom du centre de santé";"Jour";"Heure de début";"Heure de fin";"Adresse - nom du centre";"Adresse - rue";"Adresse - code postal";"Adresse - ville";"Numéro de téléphone";"Adresse mail";"Site internet";"Latitude";"Longitude"
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé Fondation Croix Saint Simon";"Jeudi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé Fondation Croix Saint Simon";"Vendredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé Fondation Croix Saint Simon";"Vendredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé Fondation Croix Saint Simon";"Samedi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Soins dentaires";"Implantologie";"L'implantologie est une technique chirurgicale dentaire permettant de remplacer une ou plusieurs dents manquantes par des prothèses en céramique scellées sur des implants en titane fixés dans l'os de la mâchoire.";"Centre de santé Fondation Croix Saint Simon";"Mercredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre de santé Fondation Croix Saint Simon";"Mardi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre de santé Fondation Croix Saint Simon";"Jeudi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre de santé Fondation Croix Saint Simon";"Vendredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre de santé Fondation Croix Saint Simon";"Vendredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre de santé Fondation Croix Saint Simon";"Samedi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echo doppler";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Lundi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie cardiaque";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé Fondation Croix Saint Simon";"Mardi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie cardiaque";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé Fondation Croix Saint Simon";"Mercredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie ";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Lundi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie ";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Mardi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie ";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Mercredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie ";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Jeudi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie ";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Vendredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie ";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Vendredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Echographie ";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Samedi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Lundi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Mardi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Mercredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Vendredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Vendredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Mammographie";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Vendredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Lundi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Lundi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Mardi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Mardi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Mercredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Mercredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Jeudi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Jeudi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Vendredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Vendredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Prélèvement laboratoire";"Biologie";"La biologie concerne l'ensemble des examens biologiques courants effectués par prélèvements (sang, salive , urine, selles, cellules, tissus) permettant de venir en aide au praticien dans une démarche de diagnostic ou de surveillance d'un état clinique.";"Centre de santé Fondation Croix Saint Simon";"Samedi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Lundi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Lundi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Mardi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Mardi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Mercredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Mercredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Jeudi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Jeudi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Vendredi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Vendredi";01:00:00 PM;06:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Radiologie générale";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé Fondation Croix Saint Simon";"Samedi";08:00:00 AM;12:00:00 PM;"Fondation des oeuvres de la Croix Saint-Simon";"6 bis, rue de Clavel";75019;"Paris";"01 44 52 57 10";;;48.87;2.39
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Lundi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Lundi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Mardi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Mardi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Mercredi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Mercredi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Jeudi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Jeudi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Vendredi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Vendredi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Samedi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Médecine générale";"La médecine générale assure l'analyse, le diagnostic, le traitement, la prise en charge de toutes questions de santé. Elle oriente vers le spécialiste si besoin, ceci pour tous les consultants et malades indépendamment de leur âge, de leur genre, de leur ";"Centre de santé polyvalent Atlas";"Samedi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Allergologie";"L'allergologie s'intéresse au diagnostic et au traitement des manifestations allergiques, par l'intermédiaire des tests et d'examens de biologie et est amené à utiliser des traitements de désensibilisation.";"Centre de santé polyvalent Atlas";"Mardi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
